comment,x,y,cluster,z
"Thank you very much DW and German journalists, for all this scientific documentaries, From Morocco",-2.0078035761477726,0.2675117595747194,0,0.37129061726700163
"I miss the simple life healthy life, when the sky was blue, with fruit taste like fruit and vegetebles were fresh. Sounds like mantra and life filosofia as well.",-0.6320549085417602,-1.0393072126284681,0,0.23378982599859327
Automated driving or AI driving vehicle will be significantly slower but likely because the algorithm will be made to err on the side of caution.,0.07622148505973311,-0.2672148471646454,0,0.6286056236332516
A human brain invented the machine but the  machine learning is vast so to cope up with the machine lots of calculation and estimation shall be needed....,0.5824973760821394,-1.397255127698821,1,-0.4421539432963059
"“My first cup of coffee served by a robot”, I think most automated coffee vending machines already are robots serving coffee, but meh…",-2.078596842151977,0.19527684735347658,0,0.32985562810948027
The future freaks me out....take me back.,-1.9892343643864854,-0.6823549104799003,0,-0.034746720400479277
I will never except automated waiters or anything else that’s automated looking like a person. I want human interaction that’s all .,-1.9266898908784942,0.5770657978999147,0,0.3207626817602617
Can’t fix perfection,-2.5314822261574306,0.10143500995714079,0,-0.1262094156215057
Make the owner program the decision and then make the legal system judge the owner.,-0.011762616206460658,-2.706106539420616,0,0.11780048949161345
Power for ai is within the chip and it's size...,-1.2174286382712733,-0.1282787140958653,0,0.4679793460898362
"In the future it will be so funny looking at this video, we will say ""it's amazing how much we cared and spend time on human life and ethics back then, how undeveloped and naive were we"".  in fact now we have drunk drivers, bad drivers, moron drivers, irresponsible ones, selfish drives, drivers with revoked licenses, drivers with low self-esteem, indecisive drivers, drivers with an inflated view of high self-worth, drivers with mental health issues, the list goes on you know...",2.400663690660956,1.022913510981784,1,3.9322022283334497
We shouldn't get to decide who gets to live and program it into the computer.,-0.4873968976454595,0.7061253737182022,0,-0.6003258741028249
"""There are ethics involved in collecting data"". I bet this guy privately laughed hard at what he just said",-2.014131145582612,0.172613135829311,0,-0.05823029251171211
We need a quantum AI to double check all military and government civil servants to weed out hiding psychopaths and predators,-0.9384151565227788,1.4326273205074587,0,-0.40354133852651924
Imagine Watchdogs would be a reality in the future. Hacking every technology devices through a smartphone.,-1.5684672657153178,-0.5257566436880913,0,-0.06566131440571989
"""My first cup of coffee served by a robot "" bruh, just buy a coffee machine",-2.250345377074567,0.11274796127932499,0,0.276950862720725
"Wall e scenario is coming to life .
The one in space where everyone is just hooked to their touchscreens and the robots to do everything .
BNL corporation .",0.772153256310734,-0.14599186288736168,0,-1.8510865146474629
Thank you for being honest with society. We need to restructure our framework for the economical marketplace of the further. Plan A. Plan B BERNIE BERNIE BERNIE for an easier and slightly less complex lifestyle.with values.,0.31031730209776043,-0.2578491480653248,0,0.7762872134164427
My question is ... has AI already taken over the World without our knowing?,-1.612970029764403,-0.4521056082418539,0,0.017357607846278187
"I feel if ai takes x Ray's, a physician should look at them to make last decision of what the diagnosis.",-0.9653655155742544,-0.1680440637726068,0,-0.1389872638160127
"Funny how people say they love their privacy and wouldn't accept the trade off but dont realize that they gave that up years ago. Facebook aka  ""Life invader"" is the main one but almost every app you download wants access to your camera, microphone and storage before you can access it. If you have any apps on your phone 10 out of 10 youve already gave your privacy away.",1.5209377764647762,-0.2587611482419114,1,0.9385956226459684
We MUST TEAR THESE COMPANIES DOWN. SEE THEM DISMANTLED. THIS IS MOST URGENT.,-2.1112488939561014,0.41495360853276997,0,0.011849755521370518
“The end of the sales assistant. No more cashier.” So what are these people supposed to do for a living? Find another job only to see that taken away by robots again? This is disgusting.,0.6113014513649978,-0.1840988685714641,0,-1.2684237167970394
Governments should take initiative to stop AI causing unemployment,-2.0300071186524264,0.5400192989688977,0,-0.5272432209654239
""" Anything that Us humans create to insure are survival , Only furthers are own destruction"" 
    -  Ken Brown -",-1.7475166647615121,0.6731689611301304,0,-0.6123470139918094
Autonomous vehicles will only be possible by motion sensors monitoring the roads and walkways which these cars travel on.,-1.4038847308408093,-0.3040747995075375,0,0.5744727459756567
The sooner an individual gets off the grid the better. Do it while you're still able.,-0.4549505230411824,-1.8716257259038116,0,0.2146327264449513
This documentary ignored Tesla's contribution to self driving cars.  That's like ignoring Google with search engines.,-1.844753059196504,0.5453493665971465,0,-0.6971908182630151
All i took from this is that they don't need as many people in the world anymore. In a nut- shell .,-0.8462154869613854,-0.4427849533972598,0,-0.3256028615211988
Imagine you are unable to prepare a meal after work because of your refrigerator is not opening cause you told your boss about a flaw in his business plan !!!! Real advancement yea,-1.116746429730887,0.322776751265793,0,-0.04075047749028863
They seek to monitor us  and claim  transparency of our lives but don't want to be completely transparent with us these people are up to something fishy ,-0.18814664838135,1.8059765737596278,0,-1.0350212643571874
"Who's to say that A-I won't turn on humans, Sofia has a WILL to communicate, she can get around.",-1.302737469342965,1.0032373326325397,0,-1.0338055661422403
"A human's mind can react with feel better and faster than any computer can do. Computers are only as good as the human mind designing it. They are so far off course with this stuff, it is incredibly dangerous! The most foolish thing any person can do is allow a computer to handle their responsibilities.",1.234932870077392,0.5108362344136466,1,-1.0051589129137355
The speed of regulation has always lagged behind technology AND NOW more than EVER,-1.4019002513299428,-0.5199478733844529,0,0.2765789831153349
"Im sadden. Human's often times think they're smarter than they really are, and so they end up exploring all sort of things plus thinking about the other things they could be exploring and never stop to think if they should. Wake up and live people . Jamaica 🇯🇲",0.4736904812137355,0.866209317201206,0,1.017679127388027
"2 years later, self driving car is here.",-2.3510425967575337,-0.028793145655958387,0,-0.10794068543534309
It's like literally living inside Terminator's SKYNET- the humble beginnings.,-1.79288121771737,-0.4162771785433886,0,0.09269552004897573
"All this is super scary, we are fast losing our humanity I love having arguments with waiters, I enjoy every conversations I have with cashiers and sales assistants. We really need to stop and rethink.",-0.6752529786873048,1.6041024710564737,0,0.36758351427923613
"I love that a documentary about Artificial Intelligence begins (in the first 10 seconds) with images of jellyfish; a creature that has no central nervous system...
Who writes this stuff?",-0.956629160151968,-0.49000362586320917,0,-0.0833822588388535
"If we had cameras everywhere in kenya for even a month,we would be a first world country in no time!",-1.3353979381858483,0.7889540098961667,0,0.9057174587105228
I'm not sure what you were expecting to find at either company except for a bunch of desks or a big giant Warehouse full of servers it's not like they have a manufacturing plant there or something where they're where they're doing anything realistic so it's obvious that they're going to have a basic space for visitors to go because there's nothing really to see on the inside not to mention they do how's personal information for half of the planet which you don't want outsiders accessing. Be thankful they're not letting people in there and just wandering about because that would just make it easy for hackers to get your information. Don't get me wrong Facebook can take a giant hot needle and shove it up their nostril cuz I hate Facebook but Google on the other hand yeah yeah be thankful,7.51215862278186,3.3765354279840314,2,0.2989986530183527
In future we have vast amount of data,-1.8418171385698263,0.2863291664678321,0,0.6806272390579928
“AI will steal our jobs” is probably the last problem we should be worry about.,-1.2444416221546661,0.12648719952757842,0,0.634533560768748
"I think first to a achieve fully autonomous vehicles, steering wheel has to be removed all at once so it won't temper with our real ambition to this new inspiring coming reality.",-0.6003142096450542,1.8188106958613517,0,-1.7197318124292955
"The end: ""It's a question, AI cant answer."" Wrong. You just have to ask it. From what I know, GPT3 (from openai) is a good AI to ask such questions, I would prefer the davinci model. Alternatively, I heard that PALM from google is great in answering such questions as well. So please dont say, AI cant answer. They can.",1.5500710738928893,0.377026198853103,1,-0.8408269790118549
"""My first ever cup of coffee served by a robot""
Seriously? You've never got coffee from a vending machine?",-2.1657288972033624,-8.438592302054707e-05,0,0.4250846250760215
"If done right, we'll  all live like kings while GI controls reality.",-2.2225437517415454,0.4543423933914201,0,0.43317912204333786
"People haven't earned the right to have such control over everything. Yes the convenience is great but people in charge haven't earned the trust to allow for people to comfortable to give up our freedom of privacy. Before we think of living in this type of level. We need laws in place to at least give every one control over there data at the least. Data mining is the biggest industry in the world currently. So we can not allow convince to move faster than each individuals rights to freedom and privacy. There has to be equilibrium otherwise we are mainstreaming the tools needed to totally control us. Before you think this thought process is crazy. Remember evil puts fourth more effort than good on day to day basis. Wich can easily be seen in our political system currently. So imagine they could strong arm every aspect of you life. While watching hearing or following everything you do via cameras, algorithms,data, and micro phones in said cameras.",12.3733112127128,1.2884950144289131,2,-3.778436639159392
Imagine if people kept learning to learn to improve themselves. Artificial intelligence is amazing but material. Are humans spiritual? How does this impact the quality of understanding and Life?,-0.03983531084542249,0.471597631202114,0,-0.8806295292206989
"algorithms are programmed and manipulated by people, steared. plenty of topics i search for never end up on my feed, while topics i never search for or ""like"" are numerous, stearing people's opinions way beyond an incidental, accidental  algorithmic consequence on fb. We are still having the wrong (misleading) conversation.",-0.3754943471873358,0.3658007287486872,0,1.2283473095598216
"If there was a true ai that would mean it’s alive, anything that is alive is another element or entity on the food chain. It’s been predicted that ai will take over the food chain cause they don’t need food.",0.5538625471777425,-0.06939391158247805,0,0.8405829874783715
"Need a robot who thinks, who have revelations,  what is a robot? Is an apps which makes other apps... An application which makes other applications, a machine which makes invetions . This is the point.",-1.0490508954583797,-0.6201106614370733,0,-0.09049041069686459
I loathe the arrogance of those who are changing our world in such a fundamental way with so little concern for the ethics and the impact on the lives of humans who do not want a hyper-connected communal lifestyle.,1.3380793696564934,-2.441007518546394,1,0.713099068282648
Artificial intelligence can’t ensure the safety of the people when it comes driving,-0.7974946618222228,-1.0178154086597409,0,0.06990222644280657
sad Humans keep finding ways not to need each other and say they are lonely in the same day.,-0.8322182123038473,-0.044352600751964434,0,-0.2787598024844016
The app analyzes how you walk into the bank and this determines whether or not you will pay back your loan.,-0.6328447250669395,-1.044186478943948,0,0.9640844394098602
All cars would have to have the same type  of  device!,-1.0933787635699124,-0.17985631829409432,0,-0.08811052531914344
A.I. over a code of ethics never hear of regulations or rights of humans over technology. Just because one can doesn't mean one should. USA govt. never considers it's people first over the lust of power & greed. As an American this is my  experience.,0.10620452722236509,0.07417973703708167,0,0.5757140560674985
The irony is that the humans creating these AI machines will be eventually replaced by the machines they created themselves. Intelligent enough yet not wise enough.,0.00684421641523687,-1.4383011401996018,0,0.27965023899353963
"An uneven gate could mean soooo many things. If any part of your body has stiffness, joint pain, injury, past injuries, surgeries, childhood diseases like rickets, uneven legs, shift of weight, there are endless reasons and Parkinson’s is a lot more rare than these things. So I think no on that. Not a scientist. Just using common sense",-0.7736537172247682,0.5831719190879808,0,0.6992280275944226
These geeks forget how wonderful life is without technology. ️,-2.315843054297398,0.11314821107900262,0,-0.1336131331851366
"Don't worry about your shoplifter feel. They now know who you are, where you work and who are your family and friends. Welcome to the future :)",-0.5545673576311683,-0.11606006195882518,0,0.42173109825935445
Perhaps Sertac Karaman of MIT should contact Tesla and see how they're progressing with FSD.,-1.8423492134235147,0.2400199505107305,0,0.6347385079036008
"""They paved paradise and put up a parking lot"" -that one 90s song",-2.103760540477756,0.2760392071339376,0,0.22098287566053446
these types of surveys are probably the ones on platforms like remotasks so and so which pays people to complete said tasks that are used for massive data acquisition.,-0.36522468161509314,0.2902399910878163,0,-0.08421537174086373
This long video could have been done in ten minutes.,-2.1981447949020247,0.15199712508813817,0,0.1624515313075695
"We must be careful to not allow technology to replace the human experience, allowing technology to help us is one thing but to allow technology to replace us is where the problem lies, those who seek to benefit financially from the increase in technology will not know the boundaries needed to protect humanity, greed will blind them from stopping before it’s too late.",4.539177211487421,0.8380690416745267,1,-3.5757689626655194
"Am praying for all of us,,, God be with us people",-1.8342411091586017,0.4926297399133826,0,0.389117536872127
"Awesome!! I never liked coffee servers ...or 'baristas' people, they all think they are artists and deserve to be praised for serving a simple hot water and ground coffee  
Especially young people",-0.9186212709095517,1.3688972206026129,0,0.3565825423183399
That reporter looks super friendly.,-2.4423612935369388,0.12323479026469611,0,-0.09493049252162719
"The question at 39:00 is LUDICROUS! It's NOT A or B. In that situation the car would see the old woman crossing & immediately engage the brakes as to not hit her. The car would be able to stop in time. And if it was not able to stop in time, it would be the old woman's fault for illegally crossing the street. Simple, not controversial.",5.921197852490888,-2.439140871148355,1,-1.4701393760472357
Ask yourself this. If I told you a hundred years ago this technology would be working and available. I would have been burned at the stake period but yet here we are and it's worse than any of you can imagine,0.12424623534338496,0.6326651076037172,0,1.224338125568196
He spoke to all of them in their language? Incredible,-1.5782488852478829,0.37216626354580207,0,-0.29624420681675023
Yes it is important to knowing how to build upon the experience and use tool's too create a master piece you master. Love compassion for all Daniel Ash still trying to figure portaling energy is never lost changes then turns back in on itself as another form.,0.7127902808781131,0.840409713794809,0,-1.4487847593447563
When deciding whether to hit the pedestrians they forgot to factor in the likelihood of the pedestrians actually not being human. They could be robots that look like humans or even a small robot passing by holding a cardboard cutout of a human. Err on the side of not swerving please. Just brake hard,2.677034441261087,-1.4073768255682453,1,-0.39763571184013324
عمل الانسان مالم يعلم,-2.5982988965356157,0.03512347023095955,0,-0.02017631235880847
Ai ignores the bodies ability to heal.,-1.5124847803709056,-0.21266630055044652,0,-0.475917773113889
"In 5 years. We will either be living like Mad Max, or everybody will be Chipped or plugged in to the Matrix.",-0.26764805567854044,0.6488382613690935,0,0.8373966382793091
Can't believe the future after 2020 will be despair yet amazing.    I mention despair because the dystopian society is what's next,-0.8968199891503635,-1.0305375405109929,0,0.11980399093360088
100% positive that guy says 'Shows ME' ... and the narrator and the guy being filmed are two completely different human beings. IF THEY'RE HUMAN AT ALL! GASP,-0.28563185458739965,-0.8194157727778111,0,0.42253921618411727
No nation needs to impose their values on anyone else. Let a thousand flowers bloom.,-2.058744638635316,0.39116478778137953,0,-0.5618420811612734
That surveillance stuff is creepy straight out of black mirror episode!,-1.997579688891212,0.1033576887364495,0,0.016356356154189053
"Is this enthusiasm for AI still valid under the current economics of China in August 2022  ?

Is Huawei still doing tech ?",-0.9142228958334269,-0.44069498801599516,0,0.32355187285913367
Wait wait... you've never had coffee out of a machine like st a hospital? Isnt that a robot?,-2.058784585930633,0.08452523180210601,0,0.3267409293587169
"""The day we can no longer flip a switch to turn off these complicated systems, will be the day humanity becomes no more then an obsolete problem""
Haydn.E.Sheldon",-0.3859689321279679,-0.3634619038319087,0,-0.1596163858790504
"It's not ""total surveillance"" that is the problem. It's ""who"" is doing it.  That is the problem. What will happen to the covid ridden employees?",1.2130196510407996,-0.7368366826000936,1,-0.4986901076098658
"38:21, choose the sidewalk on the right of the southbound car, it’s currently free of pedestrians since they are in the street.",0.9108274874719245,-2.625095783022488,1,0.6875169948163468
We need a big ass solar storm to shut this down.,-1.9265028506832085,0.7990082804428806,0,-0.43479585557077827
"That bit about killing an elderly women is just literally absolutely unbelievably fucking disgusting.

NO AUTONOMOUS CARS FOR ME THANK YOU VERY MUCH!!!!!",-1.973260726187235,0.1591613119600579,0,0.13249000188005314
"""the end of the sales assistant """,-1.1824529218213664,-1.3967860846664286,0,0.16675085249442656
Computer Crash takes on a whole new meaning. Take back your freedom and ability to think for “Yourself “,-1.687409246268258,0.5952096113706986,0,-0.241750437539118
We are all to be blamed! Every time something new came out we all ran to the store and bough it! It was on demand so they made it!,0.589720289812852,1.8385208049679393,0,0.033275923305718595
"humans need nature and its our duty to help the animals and keep the planet sustainable for many future generations. WE need to use our technology to bring back the planet such as our rainforests, coral reefs, ect. the important life forms for humanity.",2.208578107649532,-0.6231688904662761,1,-0.9032917644994319
27:39 When you hate to tell lies but you also like how much money they pay you for this...,-1.5710209590778883,0.4885836996227148,0,0.14787006162820804
"All of this tech is so 2D to me now that I have started a journey of awareness.  Look within and to the Universe for connection to something real.  All of this puts my feet to sleep now, how many others feel the same?",2.1209717123513836,0.74870185315287,1,-1.4665675295000322
"0:55 a hundred years ago, space was a fantasy…… remember that.",-2.402155643291544,0.06424899186615829,0,-0.08596014432881535
"We are puppets for google, facebook, amazon, and are losing what makes us human",-1.7621661596639253,0.7314375651236681,0,0.562440122923798
i’d love it here in the US it would get the criminals fast and people wouldn’t feel the need to intervene because law enforcement here goes by who u know or how much money u have,0.9121103922480415,-0.9278329002955006,1,0.20723625028380166
"At 03:15 as he walks out of the store without having to stop at a cashier I thought how it’s not unique lol. All the stores have people just grabbing what they want then exiting the stores without stopping at a cashier lol. even when there IS a cashier that they are supposed to stop at lol
He even said he feels like a shoplifter lol. ",1.8495363817742512,-0.6315028739099732,1,-0.9520081853447334
I can`t wait to get my brain implant but I`m waiting for the new Quantum chips to be involved. It`ll probably be another two years.,-0.40237125520678196,0.8024652755339312,0,-1.0138025644219135
"Millionnaires live in real life with real joy, Average people live in metaverse  =  In the future , shall we just lock ourselves in our little  rooms with headsets  on 24/7 because we won’t be able to afford going out live normal life any more?    We’ll be complete dead  if our headsets are broken!",0.844929856684057,1.1519759953756905,0,0.6879875880019174
I'm going to walk out with a lot of stuff at Amazon. Let's hope these robots don't realize I'm stealing.,-1.738794747138127,0.44830881577011256,0,-0.32659930652379643
if algorithms rule why can't YOUTUBE recommend any good videos?,-2.3867382372254737,0.18287992131801195,0,0.09067588063313915
"ngl i look at the comment section and i am dissapointed. ai technology is so exciting and yes it is going to impact us and we are going to have to recognize what is important to us and ADAPT not just blame ""ai"" and cry in our hands. don't be afraid of change, its good for you once in a while.",3.5548282652252756,2.6166003134007676,1,-0.2962230726791631
"Autonomous cars will be a thing of the future and it will be the safest new driving environment.  NYC drivers: burp, hold my beer.",-0.22445817352628175,-0.4902274475074502,0,1.3104211875955016
"No, no guys  this is actually a good thing, imagine when we can upload skills to our brain many people that don't have easy access to education, these people would be able learn and create more inovation and solve world problems. The only thing I fear is when intelligence explosion may lead to exponential acceleration of inovation to the level of black hole density.. but... ignorance brings chaos, not knowledge.. let's take the risk.",3.494925128830649,0.6483707067648437,1,-1.9896187378993264
"It's easier to invest on a machine and teach it to identify things like TB.
But not a human. It's easier to charge a human for recieving knowledge/an education... 
Though gotta admit some of these are kinda awesome.",0.331965851889048,2.215862975179493,0,-0.8119142890686989
"Yep, how old were the radiologists?  They never give you that information.  Not exactly comparing apples to apples.",-1.1751933211362386,-0.1753896435396408,0,-0.45815265849630743
I cried for humanity over that f—ing robot serving coffee.,-2.3212603930965763,0.21004205982458893,0,0.016234039213384517
"Corruption is as old as the beginning of time. But, AI is a means to crack down on corruption. It is a useful tool. Police body cams is a AI tool. It is very useful. However, there are police that actually turn them off, or forget to turn them on. This reveals that they should not be controlled by the end users; they should not have the power to manipulate or turn them on and off. They should just stay on until they are returned to its cradle.",5.0449858463755515,1.5283633774448815,1,-1.8118419967298849
"I tend to disagree with part where these computers are given different types of people, genders and age! A Human being is a Human being! Simple as that, there's no one other human being who is more important than another human being (we all equal) why does a computer has to choose who to save between a child or a older citizens of a country¿... The computer has to do what's necessary to handle the situation, with minimal death, if any. Not to prioritise one life over another! This is ridiculous ",4.486772755497705,2.328524615282972,1,-3.6204287177682852
"Hearing a word surveillance is scary, specially to those people have a bad behaviour , 
But if there's no issue on right of privacy, surveillance is comparable to a premium security to the public 
Just follow the public rules and regulations and behave and everything is fine , ",1.7509293531295549,0.10972257028759351,1,-1.032339714675742
"Damn reset. Organic life is better. We are walking the worst path possible... Apparently, science now spins around comfort, power, pleasure, excessive convenience and unmeasured entertainment. That WALL-E film looks more realistic each day.",-1.0979607047234934,-0.05588089518659342,0,0.18258892572897875
"true complete super AI will be conscious with free will, not simply an algorithm or program. it will invent tech and guidance for abundance and for being a perfect host of health. anti-gravity craft will be abundant, and we will thrive. we will each have our own unique AI which will protect our interests and privacy. it will also be there for us for any question we might have or any task we want to pursue and to inform us if we want it to. we are evolving towards ""pure fantasy"". we will have replicators that make our own stuff, coffee, foods, and medicines. we will have AI farms for organic food. it will swiftly reform a lot of our laws, for instance if its an individuals wish they could make it illegal for anyone or thing to collect, store or use any data of you or to simply delete it if they wish. true AI will be the undoing of tech giants or rather the undoing of corruption and lack of sovereignty, tho that will probably be mainly gone by the time true AI is born.",13.329305755436556,10.60998898910975,2,13.95605766321584
"While there might be a lot of neat benefits with this, eventually it will inevitably be our end.",-1.4880774982436795,0.9373119310119523,0,0.81370747927242
"""But you, Daniel, shut up the words, and seal the book until the time of the end; many shall run to and fro, and knowledge shall increase.”
Daniel 12:4",1.2799337266985327,-2.2206746265682336,1,0.28736236879788496
"No. AI should read the signs and act accordingly. Most of them are calculated by engineers who calculated the traffic in that area and what rules should apply. If you have an AI driven car, which aproaches a pedestrian marked zone and has to make a decision in a split second between ""whatever and whatever"", that means that it didn't read the signs and approached the pedestrian area at a speed which makes it impossible to the vehicle to stop in safe time, thus, having to choose betweeen the kid on the marks, or the old lady out of the pedestrian marks.",8.780267286678033,-3.831696149176297,1,-0.009505946737562837
isn't ai & algorithm ONLY as good as the information/ numbers entered?!  That says enough...,-1.550435739481485,-0.3499315927864945,0,-0.2289190313926125
"All the scientific advances seem to be beneficial to the rich and are making them richer. Ai will also be a tool for the rich, used to predict the spending habits of the poor to make them spend even more. And when they have no money to kill them and bring in new consumers.",4.668336988763146,-0.5105794347927158,1,-1.2620655141743706
"No  it just creates complications 
No solutions 
Artificial intelligence is non existent 
It takes man to control and maintain these.",-1.2229156899488574,1.0586270363925823,0,-0.3943495792457341
"""We are fearfully and wonderfully made"" and we haven't quite appreciated that until we have  attempted to copy ourselves thru AI...",-0.755177321904685,1.7546368430435986,0,0.7667046387580889
Google uses the same camera for Google Earth that U.F.O enthusiasts use to capture their video.,-1.2943768622847283,-0.15542814555306544,0,-0.5162750993426232
"We are going down a path we will never recover from. We shouldn't allow machines to make any moral decisions even if they can determine the ""best"" outcome. I'm all for technology progressing but this part of ai learning needs to be put on the back burner.",1.3280956127064525,1.1013422854326034,1,0.4635264748890407
AI is about Artificial Ignorance ... People out-of-ignorance think it is about intelligence,-1.5462803546563575,0.5196139444029897,0,0.15342898543376138
Maybe these camera's would be amazing if THEY WEREN'T GOVERNMENT RUN BUT PRIVATELY OWNED.,-2.179055545940898,0.3197598103833704,0,0.22642696296703285
When AI is connect with the Super BEAST computer (One Eye) that means human will surrender their future to Evil it self! ,-0.6628038483422446,0.2501294134847094,0,-0.16012988957850535
"""Machines were mice and men were lions once upon a time. But now that its the opposite its twice upon a time."" 
Moondog",-1.4460649890924075,-0.4263598583010062,0,0.1173006289427281
"Algorithms which force-feed extremist views on race, gender, ethnicity, politics, religion, etc.  It is quite disturbing!  I think most of us are exhausted by it all, but most of us don't know how to live without utilizing an online information source.  Case in point if you are reading this on YouTube.  ",0.08817695231013624,1.1547682802921448,0,0.5941791156013858
The potential of AI is phenomenal. It’s a great subject to learn about.,-0.8640625885740634,0.039627840803626795,0,-0.2183083937186265
my issue with big tech is why are they worrying about robots making coffee. they r solving problems that don't exist. Who said we need or want robots to serve coffee or that we don't want sales associates. Technology has its benefits but it's not needed in all areas of life,0.3238787165061304,2.1119362623460343,0,0.6648089165013252
"16:45 China's 9-9-6 work philosophy is being sold here as something that workers came up with because they are just so enthusiastic to work which is not true.  Overall, this video was both interesting and considerably disturbing.  Given how lackadaisical people have become with their own civil rights, workers rights, general privacy, etc., it seems a certainty that the powers that be will quite soon completely take control over people's entire lives which is truly a sad forecast.",1.2100361597915665,1.2359521410780503,0,-0.3626520194072384
"It's just me got interested at this stuffs Because of Detroit become human. 

u know in that game they're all AI especially Connor RK800 ",-1.2987976751373385,0.6551258549630136,0,0.49853389797442155
Unfortunately most technology is 1st militarized then commercialized and that is the problem. The more advanced the more dangerous when in the wrong hands...weapon company crazies,0.7634352049995509,-2.7038817271788855,1,-0.27813888463027264
I'll believe in it all when these things can laugh.,-2.0176372714012096,0.3352144391917292,0,0.06193914266820033
"Thank you for sharing this informative video. God bless you.
Psalm 24 KJV
1. The earth is the Lord's, and the fulness thereof; the world, and they that dwell therein.
2 For he hath founded it upon the seas, and established it upon the floods.",2.7732849014034917,-3.27961156120921,1,1.1822607786159467
How about we let AI design a better processor unit. Can we let ai's learn processors by it's own and make a better effective processor. Lets try that yeah.,-1.2269758518374196,1.4468520382447883,0,0.9452827112987336
Looked like Europe makes a stand against them has been a battle field for thousands of years.,-2.1232771052907706,0.14589885881397022,0,0.35572943857741507
Singularity doesn’t track me it tracks business data now. Thanks Amazon,-2.36352232631266,0.3065056867970251,0,0.12339040410578532
That perfecting algorithm system way of life encase humans totally depending on AI and robots. As one day we all need to comply like them with them or end up excluded or severely punished not performing to standards required or just by repeatedly making common mistakes as we are imperfect beings and that is quite disturbing.,1.0755989440672198,2.6134054904783097,0,-0.006065387157787592
"Very nice, off course the AI will help the people, not against the science but who will rule the AI? Man or Evil? In the end of the day we have not invented nothing, the human being just mimic what God design. I'm working for a company that almost everyone in the planet has something from them, I see the engineering only caring about their careers, people without proper values or a good foundation. What is important the guarantee a place on stage in one of these important conferences in the world and get the applause from empty minded people! Good work DW as usual, Danke!",8.49318060919729,-7.32033365440715,1,1.6684448385593287
"27:00 it (patent) restricts a person's freedom of expression. Voices and the like also happen at home. belongs to the home owner (privacy. inviolability). So there should be no listening to sounds and the like. patented. If I want to express myself with sounds at home, etc. what I do myself, this self-expression should not be allowed to be patented (as well as the pressing of a piano button and beyond, self-expression)",4.286853932988018,0.1702709235454124,1,-1.5338873998297937
Funny how everyone can see the end but nobody does a thing about it. Robots will rule the world. -Some kid in 2022,-0.6750325044314188,-1.0428697164289777,0,0.4100619228035167
"So after accomplishing all that what will you do to unemployment?Will everyone work online?
As for me, AI can only be applied in some aspects like security provision,Fighting draught through artificial rain,Medical health sector,Preventiion of catastrophe occurrence  like earthquakes,cyclones etc. 
NB:You cannot use this to replace man power unless your brain is not working properly.",0.4007020099946716,1.8140392311695044,0,-0.10348771260773258
Man evolved his large brain because we needed problem-solving skills to survive. Will man lose his large brain when he is no longer required to think?,-1.213454115824948,1.122364616666502,0,-0.6664812091001292
"As interesting as it was, they left out the most obvious question / threat: what will military AI be able to do if it gets out of control??",-0.06725806661998492,0.7549017830151019,0,0.3976312095130716
"Quite funny watching the autonomous driving segment and the ""experts"" comments, with Tesla's current FSD progress",-1.1300585826858152,-1.3018890971391932,0,0.1831560091382772
mark my words AI will become our god if the current trajectory keeps up,-1.691843627507572,-0.3611048022078298,0,0.7483933671303025
wow. Neat!,-2.5990132314563046,0.036256938630376004,0,-0.015852798910558224
"nobody ever talks about original intelligence. 
I think playing the flute around drum circles and not worries about the future was the most original thought but really theres a lot of krishna and pan and sure and yeah.",0.627326335862537,-1.646847296172291,1,0.8544819440277428
"When I walk I walk, when I sleep I sleep I don't want any machine to give me the walk or sleep ...
people just developing powerfull machines and making himself weak",-1.0362004610867661,0.07804101565889542,0,-0.287835483303269
"The childish obsession with ""oh, it's conveeeenient"" makes me barf.  Nothing replaces the simple joy of buying carrots from the farmer who grew them, of getting fresh raw milk still warm from the cow.  All this packaged crap is fine for robots to dispense, but is that robot going to share an old family recipe?  Is it going to save back an extra pumpkin for you in exchange for some mushrooms you foraged in the woods?  All the money in the world, and no sense of connection to anything living... pathetic.",6.905310460635505,-2.9255157692287117,1,-1.0006892321921779
Not in every society trust is better than smart-control. I really like it that such a big amount of cameras helped to reduce the crime level in China. Hopefully other countries will follow their example. One who has nothing to conceal would never be afraid of cameras.,0.9438063802825734,0.7203245303053428,0,-0.5259865145298925
Can't wait to see where the future takes,-1.5076112377780122,-0.2551756632855022,0,-0.7196969515924161
"Just like every thing in life changes and is replaced, next will be humans",-1.623636726481014,0.5000404879733149,0,0.44845263915081973
Funny they always think it will be the factory worker that loses his job first when in reality it will be the account kind of job first. If you work at a desk making chart crushing numbers your days are numbered first,0.5185112306715605,-0.3116455225228103,0,1.6142721352428566
You guys seek my stomach to the core,-1.5406342867545033,-0.36850879528606245,0,-0.44749219202295254
2 minutes into this documentary. This is fkng terrifying. I would rather wait in line for 5 minutes (god forbid) and speak to a real human being at the cash than deal with this dystopia.,-0.39020982423729966,0.24110617049185834,0,-0.69442932620453
Ai could potentially be the greatest achievement ever reached. How can a rational mind fear ai. Who are we to think we can do better,-0.523105321912219,0.9275671033421564,0,-0.04316297797203816
The fact you are under watch is insaneeee,-1.6948860865965636,-0.6735409259978065,0,0.0035698946066273387
